,name,wins,ties,total_games,winrate
"8H, 10D, 9D",10-9-8 straight flush,311,4,328,0.9482
"10C, 8S, 9H",10-9-8 straight flush,299,4,321,0.9315
"10D, 8S, 9D",10-9-8 straight flush,313,4,348,0.8994
"9C, 10D, 8S",10-9-8 straight flush,303,1,321,0.9439
"8H, 10S, 9C",10-9-8 straight flush,309,3,341,0.9062
"8H, 9C, 10C",10-9-8 straight flush,307,1,329,0.9331
"9S, 10D, 8S",10-9-8 straight flush,313,1,337,0.9288
"9S, 8H, 10D",10-9-8 straight flush,323,5,360,0.8972
"10H, 8S, 9H",10-9-8 straight flush,317,4,346,0.9162
"8D, 10H, 9H",10-9-8 straight flush,332,2,363,0.9146
"10S, 9C, 8C",10-9-8 straight flush,321,1,351,0.9145
"8H, 9C, 10D",10-9-8 straight flush,356,3,379,0.9393
"9S, 8D, 10H",10-9-8 straight flush,307,2,332,0.9247
"10C, 8C, 9H",10-9-8 straight flush,285,1,309,0.9223
"10S, 8C, 9D",10-9-8 straight flush,309,3,336,0.9196
"8H, 10S, 9D",10-9-8 straight flush,327,2,352,0.929
"8H, 10C, 9H",10-9-8 straight flush,293,3,308,0.9513
"8H, 10H, 9D",10-9-8 straight flush,326,1,352,0.9261
"9S, 10D, 8C",10-9-8 straight flush,315,2,333,0.9459
"9S, 8D, 10S",10-9-8 straight flush,289,2,317,0.9117
"8H, 7C, 9C",9-8-7 straight flush,309,1,335,0.9224
"8H, 9H, 7S",9-8-7 straight flush,296,2,327,0.9052
"8H, 9C, 7D",9-8-7 straight flush,262,0,286,0.9161
"9S, 7C, 8S",9-8-7 straight flush,297,1,328,0.9055
"8D, 9C, 7D",9-8-7 straight flush,289,2,316,0.9146
"8D, 9C, 7H",9-8-7 straight flush,300,1,317,0.9464
"8D, 7S, 9D",9-8-7 straight flush,305,1,325,0.9385
"8D, 9H, 7S",9-8-7 straight flush,300,1,328,0.9146
"7D, 8C, 9D",9-8-7 straight flush,293,1,321,0.9128
"7C, 8C, 9D",9-8-7 straight flush,287,3,316,0.9082
"8D, 7C, 9D",9-8-7 straight flush,317,3,341,0.9296
"9H, 8C, 7H",9-8-7 straight flush,329,2,358,0.919
"8D, 9H, 7H",9-8-7 straight flush,316,1,343,0.9213
"9S, 8D, 7C",9-8-7 straight flush,317,1,344,0.9215
"9S, 7C, 8C",9-8-7 straight flush,300,1,338,0.8876
"8S, 9C, 7D",9-8-7 straight flush,310,0,339,0.9145
"9S, 7D, 8C",9-8-7 straight flush,302,1,333,0.9069
"9S, 8D, 7S",9-8-7 straight flush,316,3,348,0.908
"7C, 8S, 9D",9-8-7 straight flush,306,1,335,0.9134
"7C, 9H, 8S",9-8-7 straight flush,331,3,362,0.9144
"8H, 9C, 7H",9-8-7 straight flush,312,2,347,0.8991
"9S, 8H, 7C",9-8-7 straight flush,283,1,311,0.91
"9C, 7D, 8C",9-8-7 straight flush,302,1,331,0.9124
"9S, 8S, 7H",9-8-7 straight flush,273,2,301,0.907
"7S, 9H, 8S",9-8-7 straight flush,308,1,343,0.898
"8D, 7C, 9C",9-8-7 straight flush,307,0,331,0.9275
"7C, 9C, 8S",9-8-7 straight flush,329,0,354,0.9294
"9S, 8D, 7D",9-8-7 straight flush,286,1,323,0.8854
"9H, 7D, 8C",9-8-7 straight flush,292,3,320,0.9125
"9S, 8S, 7D",9-8-7 straight flush,332,2,361,0.9197
"8D, 9H, 7D",9-8-7 straight flush,305,2,335,0.9104
"7S, 9C, 8C",9-8-7 straight flush,307,1,338,0.9083
"8D, 7H, 9D",9-8-7 straight flush,314,0,334,0.9401
"7C, 9H, 8C",9-8-7 straight flush,329,2,360,0.9139
"8H, 7H, 9D",9-8-7 straight flush,321,1,354,0.9068
"8H, 9C, 7S",9-8-7 straight flush,328,3,358,0.9162
"8H, 7D, 9D",9-8-7 straight flush,312,3,335,0.9313
"8H, 7S, 9D",9-8-7 straight flush,292,1,321,0.9097
"9S, 8C, 7H",9-8-7 straight flush,311,1,338,0.9201
"7S, 9H, 8C",9-8-7 straight flush,294,1,329,0.8936
"7S, 8C, 9D",9-8-7 straight flush,302,2,333,0.9069
"9C, 8C, 7H",9-8-7 straight flush,342,2,370,0.9243
"8S, 9H, 7D",9-8-7 straight flush,311,0,345,0.9014
"9S, 7S, 8C",9-8-7 straight flush,279,1,303,0.9208
"8D, 7C, 9H",9-8-7 straight flush,312,2,339,0.9204
"8C, 7H, 9D",9-8-7 straight flush,303,2,323,0.9381
"8D, 9C, 7S",9-8-7 straight flush,286,1,312,0.9167
"7S, 9C, 8S",9-8-7 straight flush,303,1,331,0.9154
"8H, 9H, 7D",9-8-7 straight flush,317,0,347,0.9135
"9S, 8H, 7S",9-8-7 straight flush,266,0,288,0.9236
"9S, 8H, 7D",9-8-7 straight flush,320,0,352,0.9091
"9S, 8H, 7H",9-8-7 straight flush,309,0,345,0.8957
"9S, 8D, 7H",9-8-7 straight flush,286,4,315,0.9079
"7S, 8S, 9D",9-8-7 straight flush,314,1,349,0.8997
"9C, 8S, 7H",9-8-7 straight flush,324,0,354,0.9153
"8S, 7D, 9D",9-8-7 straight flush,328,1,357,0.9188
"8S, 7H, 9D",9-8-7 straight flush,295,1,322,0.9161
"9H, 8S, 7H",9-8-7 straight flush,321,1,353,0.9093
"8H, 7C, 9H",9-8-7 straight flush,297,0,332,0.8946
"8H, 7C, 9D",9-8-7 straight flush,336,2,361,0.9307
"8D, 6H, 7H",8-7-6 straight flush,297,0,330,0.9
"6S, 8S, 7D",8-7-6 straight flush,297,1,329,0.9027
"6S, 8D, 7D",8-7-6 straight flush,305,4,357,0.8543
"8S, 7C, 6D",8-7-6 straight flush,311,1,346,0.8988
"8S, 7D, 6D",8-7-6 straight flush,334,3,371,0.9003
"8S, 6C, 7D",8-7-6 straight flush,315,3,350,0.9
"6C, 8S, 7H",8-7-6 straight flush,281,1,310,0.9065
"7D, 6H, 8C",8-7-6 straight flush,284,6,326,0.8712
"6S, 8C, 7H",8-7-6 straight flush,316,2,349,0.9054
"8S, 7C, 6H",8-7-6 straight flush,287,1,324,0.8858
"6S, 7S, 8C",8-7-6 straight flush,337,2,372,0.9059
"8C, 6D, 7H",8-7-6 straight flush,311,1,340,0.9147
"8D, 7C, 6D",8-7-6 straight flush,333,1,359,0.9276
"7D, 6D, 8C",8-7-6 straight flush,275,5,318,0.8648
"8H, 6C, 7D",8-7-6 straight flush,334,0,375,0.8907
"8D, 6C, 7D",8-7-6 straight flush,303,1,336,0.9018
"8H, 6C, 7H",8-7-6 straight flush,337,2,383,0.8799
"6C, 7D, 8C",8-7-6 straight flush,322,0,359,0.8969
"8H, 7D, 6D",8-7-6 straight flush,289,1,334,0.8653
"6S, 8H, 7S",8-7-6 straight flush,312,1,351,0.8889
"8H, 7C, 6H",8-7-6 straight flush,358,2,400,0.895
"8D, 7C, 6C",8-7-6 straight flush,300,2,331,0.9063
"6S, 8H, 7D",8-7-6 straight flush,293,1,331,0.8852
"6S, 8H, 7H",8-7-6 straight flush,303,7,344,0.8808
"7S, 8H, 6D",8-7-6 straight flush,315,0,341,0.9238
"7S, 6C, 8C",8-7-6 straight flush,280,1,318,0.8805
"8S, 7D, 6H",8-7-6 straight flush,316,4,348,0.908
"8D, 7D, 6H",8-7-6 straight flush,300,0,333,0.9009
"6S, 8D, 7H",8-7-6 straight flush,297,2,337,0.8813
"8D, 7C, 6H",8-7-6 straight flush,300,2,332,0.9036
"7C, 6H, 8C",8-7-6 straight flush,337,2,371,0.9084
"8S, 6D, 7H",8-7-6 straight flush,311,5,348,0.8937
"7S, 8D, 6H",8-7-6 straight flush,310,2,346,0.896
"8H, 7C, 6D",8-7-6 straight flush,321,0,362,0.8867
"7S, 6C, 8S",8-7-6 straight flush,311,0,348,0.8937
"6S, 7C, 8S",8-7-6 straight flush,304,3,342,0.8889
"8S, 6H, 7H",8-7-6 straight flush,276,1,313,0.8818
"8D, 6C, 7S",8-7-6 straight flush,306,3,334,0.9162
"8S, 7S, 6H",8-7-6 straight flush,307,3,344,0.8924
"7S, 8H, 6H",8-7-6 straight flush,299,1,335,0.8925
"7C, 6C, 8S",8-7-6 straight flush,306,4,339,0.9027
"7S, 6D, 8C",8-7-6 straight flush,337,3,369,0.9133
"7S, 8D, 6D",8-7-6 straight flush,306,1,340,0.9
"6S, 8D, 7C",8-7-6 straight flush,293,2,332,0.8825
"6S, 7D, 8C",8-7-6 straight flush,288,0,322,0.8944
"6S, 7C, 8C",8-7-6 straight flush,263,2,300,0.8767
"8C, 6H, 7H",8-7-6 straight flush,292,0,324,0.9012
"8D, 6D, 7H",8-7-6 straight flush,313,0,340,0.9206
"8H, 6C, 7S",8-7-6 straight flush,330,3,362,0.9116
"7C, 6D, 8C",8-7-6 straight flush,288,5,326,0.8834
"6S, 8D, 7S",8-7-6 straight flush,303,1,329,0.921
"7S, 6H, 8C",8-7-6 straight flush,277,1,309,0.8964
"8H, 7C, 6C",8-7-6 straight flush,305,2,332,0.9187
"6C, 8C, 7H",8-7-6 straight flush,268,2,314,0.8535
"8H, 6D, 7H",8-7-6 straight flush,293,2,325,0.9015
"8D, 6C, 7H",8-7-6 straight flush,298,0,335,0.8896
"6S, 8H, 7C",8-7-6 straight flush,305,1,342,0.8918
"8H, 7D, 6H",8-7-6 straight flush,270,3,302,0.894
"8S, 7S, 6D",8-7-6 straight flush,303,1,326,0.9294
"6S, 8S, 7H",8-7-6 straight flush,275,2,299,0.9197
"6S, 7D, 5D",7-6-5 straight flush,307,1,341,0.9003
"6H, 5D, 7H",7-6-5 straight flush,317,3,356,0.8904
"5S, 6C, 7H",7-6-5 straight flush,291,0,334,0.8713
"6S, 7C, 5D",7-6-5 straight flush,290,0,341,0.8504
"5S, 7S, 6H",7-6-5 straight flush,320,1,359,0.8914
"7S, 6C, 5D",7-6-5 straight flush,316,2,352,0.8977
"5S, 7C, 6D",7-6-5 straight flush,288,1,327,0.8807
"5S, 6H, 7H",7-6-5 straight flush,286,2,322,0.8882
"6C, 5D, 7H",7-6-5 straight flush,311,2,355,0.8761
"6S, 5S, 7D",7-6-5 straight flush,248,0,284,0.8732
"6S, 7C, 5S",7-6-5 straight flush,282,1,322,0.8758
"5S, 7S, 6D",7-6-5 straight flush,294,3,347,0.8473
"7D, 5H, 6D",7-6-5 straight flush,292,2,333,0.8769
"7D, 5C, 6D",7-6-5 straight flush,294,0,331,0.8882
"6S, 7S, 5D",7-6-5 straight flush,282,0,319,0.884
"6D, 5D, 7H",7-6-5 straight flush,301,2,345,0.8725
"6H, 7C, 5C",7-6-5 straight flush,272,3,308,0.8831
"6S, 7D, 5C",7-6-5 straight flush,334,1,367,0.9101
"7S, 6D, 5D",7-6-5 straight flush,323,3,361,0.8947
"6S, 5C, 7H",7-6-5 straight flush,316,2,352,0.8977
"7D, 6H, 5H",7-6-5 straight flush,312,1,352,0.8864
"7C, 6C, 5H",7-6-5 straight flush,319,1,352,0.9062
"6C, 5C, 7H",7-6-5 straight flush,307,2,347,0.8847
"7D, 6C, 5C",7-6-5 straight flush,321,4,380,0.8447
"6D, 7C, 5C",7-6-5 straight flush,286,3,326,0.8773
"6S, 7S, 5H",7-6-5 straight flush,287,1,326,0.8804
"7C, 6D, 5H",7-6-5 straight flush,318,1,352,0.9034
"6S, 7S, 5C",7-6-5 straight flush,310,1,345,0.8986
"6H, 7C, 5D",7-6-5 straight flush,247,2,286,0.8636
"5S, 7C, 6C",7-6-5 straight flush,298,0,348,0.8563
"6S, 7C, 5H",7-6-5 straight flush,291,5,335,0.8687
"7S, 6D, 5C",7-6-5 straight flush,273,1,311,0.8778
"5S, 7C, 6H",7-6-5 straight flush,287,1,322,0.8913
"7C, 6C, 5D",7-6-5 straight flush,306,0,353,0.8669
"7S, 6H, 5D",7-6-5 straight flush,300,1,342,0.8772
"5S, 7S, 6C",7-6-5 straight flush,300,1,336,0.8929
"6D, 7C, 5D",7-6-5 straight flush,296,0,331,0.8943
"6H, 5C, 7H",7-6-5 straight flush,306,1,330,0.9273
"6S, 5H, 7D",7-6-5 straight flush,261,0,296,0.8818
"7D, 6H, 5D",7-6-5 straight flush,282,5,328,0.8598
"5S, 6C, 7D",7-6-5 straight flush,299,1,350,0.8543
"6S, 5D, 7H",7-6-5 straight flush,310,1,345,0.8986
"7S, 6C, 5C",7-6-5 straight flush,290,3,328,0.8841
"5S, 7D, 6D",7-6-5 straight flush,311,1,343,0.9067
"7S, 6C, 5H",7-6-5 straight flush,304,1,335,0.9075
"5S, 6D, 7H",7-6-5 straight flush,333,3,389,0.856
"6C, 7H, 5H",7-6-5 straight flush,289,2,331,0.8731
"6S, 5S, 7H",7-6-5 straight flush,311,1,355,0.8761
"5S, 7D, 6H",7-6-5 straight flush,312,5,349,0.894
"7D, 6C, 5D",7-6-5 straight flush,287,2,331,0.8671
"7S, 5H, 6H",7-6-5 straight flush,288,0,328,0.878
"7S, 6H, 5C",7-6-5 straight flush,312,3,352,0.8864
"6D, 5C, 7H",7-6-5 straight flush,296,1,327,0.9052
"5H, 6D, 7H",7-6-5 straight flush,314,0,353,0.8895
"7C, 6H, 5H",7-6-5 straight flush,302,2,336,0.8988
"6S, 7C, 5C",7-6-5 straight flush,301,2,348,0.8649
"7S, 5H, 6D",7-6-5 straight flush,311,0,361,0.8615
"6S, 5H, 7H",7-6-5 straight flush,292,1,336,0.869
"7D, 5C, 6H",7-6-5 straight flush,285,0,324,0.8796
"6C, 7D, 5H",7-6-5 straight flush,307,1,351,0.8746
"4C, 6D, 5C",6-5-4 straight flush,292,3,336,0.869
"4C, 5H, 6D",6-5-4 straight flush,290,0,332,0.8735
"6S, 4S, 5D",6-5-4 straight flush,304,1,353,0.8612
"5S, 6C, 4C",6-5-4 straight flush,295,3,334,0.8832
"4C, 6H, 5D",6-5-4 straight flush,303,0,342,0.886
"6D, 4S, 5D",6-5-4 straight flush,270,0,318,0.8491
"6S, 5H, 4C",6-5-4 straight flush,307,0,350,0.8771
"6S, 5C, 4H",6-5-4 straight flush,304,1,349,0.8711
"6S, 5H, 4D",6-5-4 straight flush,289,3,331,0.8731
"6H, 5C, 4D",6-5-4 straight flush,309,1,348,0.8879
"4H, 6D, 5C",6-5-4 straight flush,269,2,319,0.8433
"4H, 5H, 6D",6-5-4 straight flush,273,2,318,0.8585
"6S, 5S, 4H",6-5-4 straight flush,274,2,325,0.8431
"6C, 4D, 5H",6-5-4 straight flush,305,5,350,0.8714
"4H, 6C, 5C",6-5-4 straight flush,333,3,371,0.8976
"6S, 5H, 4S",6-5-4 straight flush,291,2,325,0.8954
"4C, 6D, 5D",6-5-4 straight flush,288,2,330,0.8727
"5S, 6D, 4D",6-5-4 straight flush,294,4,336,0.875
"5S, 4S, 6H",6-5-4 straight flush,308,3,357,0.8627
"6C, 4S, 5D",6-5-4 straight flush,310,1,351,0.8832
"6S, 5D, 4H",6-5-4 straight flush,265,1,306,0.866
"5S, 6C, 4D",6-5-4 straight flush,295,0,326,0.9049
"6H, 5D, 4D",6-5-4 straight flush,313,0,357,0.8768
"4H, 6D, 5D",6-5-4 straight flush,316,1,372,0.8495
"5S, 4S, 6D",6-5-4 straight flush,284,4,333,0.8529
"6H, 4S, 5D",6-5-4 straight flush,271,2,311,0.8714
"5S, 6C, 4S",6-5-4 straight flush,313,3,363,0.8623
"5S, 6H, 4D",6-5-4 straight flush,297,1,336,0.8839
"6C, 5D, 4D",6-5-4 straight flush,301,2,354,0.8503
"4C, 5H, 6H",6-5-4 straight flush,298,4,346,0.8613
"6S, 5C, 4C",6-5-4 straight flush,313,3,354,0.8842
"6S, 5C, 4D",6-5-4 straight flush,307,1,357,0.8599
"6C, 4S, 5C",6-5-4 straight flush,263,1,323,0.8142
"5S, 6D, 4C",6-5-4 straight flush,290,4,328,0.8841
"6D, 5C, 4D",6-5-4 straight flush,271,2,313,0.8658
"5H, 6D, 4D",6-5-4 straight flush,305,0,348,0.8764
"6S, 5S, 4C",6-5-4 straight flush,273,1,321,0.8505
"5H, 4S, 6H",6-5-4 straight flush,286,2,333,0.8589
"4H, 6C, 5H",6-5-4 straight flush,266,0,301,0.8837
"6S, 4S, 5C",6-5-4 straight flush,298,2,336,0.8869
"5S, 6D, 4H",6-5-4 straight flush,301,2,326,0.9233
"6D, 4S, 5C",6-5-4 straight flush,288,1,324,0.8889
"6S, 5D, 4C",6-5-4 straight flush,310,4,354,0.8757
"5H, 4S, 6D",6-5-4 straight flush,261,1,297,0.8788
"6S, 5H, 4H",6-5-4 straight flush,271,2,321,0.8442
"6S, 5D, 4D",6-5-4 straight flush,302,0,342,0.883
"4H, 6H, 5C",6-5-4 straight flush,308,1,353,0.8725
"5H, 6H, 4D",6-5-4 straight flush,307,6,361,0.8504
"4C, 6C, 5H",6-5-4 straight flush,287,1,318,0.9025
"6S, 5S, 4D",6-5-4 straight flush,314,0,368,0.8533
"5S, 6H, 4H",6-5-4 straight flush,290,3,335,0.8657
"6C, 5C, 4D",6-5-4 straight flush,293,2,330,0.8879
"4H, 6C, 5D",6-5-4 straight flush,327,2,368,0.8886
"4C, 6H, 5C",6-5-4 straight flush,305,0,333,0.9159
"6C, 4S, 5H",6-5-4 straight flush,300,2,340,0.8824
"4H, 6H, 5D",6-5-4 straight flush,291,0,340,0.8559
"4C, 6C, 5D",6-5-4 straight flush,291,5,352,0.8267
"5S, 6C, 4H",6-5-4 straight flush,297,3,346,0.8584
"5S, 6H, 4C",6-5-4 straight flush,290,1,328,0.8841
"6H, 4S, 5C",6-5-4 straight flush,279,2,322,0.8665
"5S, 3D, 4D",5-4-3 straight flush,308,0,350,0.88
"4H, 5H, 3C",5-4-3 straight flush,275,4,323,0.8514
"4C, 3H, 5D",5-4-3 straight flush,297,1,341,0.871
"4H, 3C, 5C",5-4-3 straight flush,304,2,357,0.8515
"5S, 3S, 4C",5-4-3 straight flush,297,0,335,0.8866
"5H, 3H, 4D",5-4-3 straight flush,304,0,364,0.8352
"4H, 3D, 5C",5-4-3 straight flush,282,1,326,0.865
"3D, 5H, 4D",5-4-3 straight flush,301,3,348,0.8649
"3D, 5H, 4S",5-4-3 straight flush,274,1,305,0.8984
"3S, 4D, 5H",5-4-3 straight flush,317,2,373,0.8499
"4H, 3S, 5C",5-4-3 straight flush,294,4,361,0.8144
"5S, 3C, 4C",5-4-3 straight flush,310,1,355,0.8732
"3C, 5D, 4D",5-4-3 straight flush,290,4,338,0.858
"4C, 3D, 5C",5-4-3 straight flush,273,0,317,0.8612
"3S, 4S, 5D",5-4-3 straight flush,319,2,363,0.8788
"5S, 4S, 3H",5-4-3 straight flush,313,3,352,0.8892
"3H, 5D, 4D",5-4-3 straight flush,316,2,358,0.8827
"4H, 3H, 5C",5-4-3 straight flush,296,0,349,0.8481
"5S, 3S, 4D",5-4-3 straight flush,304,1,354,0.8588
"4C, 3S, 5C",5-4-3 straight flush,285,0,335,0.8507
"5S, 3C, 4H",5-4-3 straight flush,307,2,341,0.9003
"3C, 4S, 5D",5-4-3 straight flush,259,1,290,0.8931
"4S, 3H, 5D",5-4-3 straight flush,301,4,348,0.8649
"5S, 3D, 4H",5-4-3 straight flush,302,2,350,0.8629
"3S, 5D, 4D",5-4-3 straight flush,323,4,382,0.8455
"5S, 3H, 4D",5-4-3 straight flush,304,3,348,0.8736
"3C, 5H, 4D",5-4-3 straight flush,293,2,340,0.8618
"4C, 3H, 5C",5-4-3 straight flush,287,4,339,0.8466
"3C, 5C, 4D",5-4-3 straight flush,293,1,342,0.8567
"3S, 4S, 5C",5-4-3 straight flush,299,0,336,0.8899
"3D, 5C, 4D",5-4-3 straight flush,304,2,351,0.8661
"4H, 3D, 5D",5-4-3 straight flush,301,1,342,0.8801
"5S, 3D, 4C",5-4-3 straight flush,281,3,326,0.862
"3D, 4S, 5C",5-4-3 straight flush,279,5,320,0.8719
"4S, 3H, 5C",5-4-3 straight flush,301,0,344,0.875
"4H, 3S, 5H",5-4-3 straight flush,289,0,336,0.8601
"4C, 3D, 5D",5-4-3 straight flush,312,0,360,0.8667
"5S, 3D, 4S",5-4-3 straight flush,279,3,327,0.8532
"4C, 3C, 5D",5-4-3 straight flush,295,6,331,0.8912
"3H, 5C, 4D",5-4-3 straight flush,284,5,327,0.8685
"4H, 3D, 5H",5-4-3 straight flush,282,3,322,0.8758
"4C, 3S, 5H",5-4-3 straight flush,274,2,321,0.8536
"3C, 5H, 4S",5-4-3 straight flush,297,4,341,0.871
"3C, 4S, 5C",5-4-3 straight flush,280,3,321,0.8723
"3D, 4S, 5D",5-4-3 straight flush,288,2,337,0.8546
"4H, 3S, 5D",5-4-3 straight flush,290,2,329,0.8815
"3S, 5C, 4D",5-4-3 straight flush,295,2,346,0.8526
"5S, 3H, 4H",5-4-3 straight flush,294,1,336,0.875
"4C, 5H, 3H",5-4-3 straight flush,295,1,330,0.8939
"4H, 3C, 5D",5-4-3 straight flush,294,0,350,0.84
"4C, 3D, 5H",5-4-3 straight flush,289,4,330,0.8758
"5S, 3C, 4S",5-4-3 straight flush,295,1,342,0.8626
"3S, 4S, 5H",5-4-3 straight flush,324,2,370,0.8757
"4H, 3H, 5D",5-4-3 straight flush,288,1,331,0.8701
"4C, 5H, 3C",5-4-3 straight flush,280,4,328,0.8537
"5S, 3S, 4H",5-4-3 straight flush,310,1,371,0.8356
"4C, 3S, 5D",5-4-3 straight flush,287,0,325,0.8831
"5S, 3C, 4D",5-4-3 straight flush,306,0,351,0.8718
"5S, 3H, 4C",5-4-3 straight flush,284,2,334,0.8503
"5H, 4S, 3H",5-4-3 straight flush,268,2,309,0.8673
"3D, 4D, 2C",4-3-2 straight flush,265,3,307,0.8632
"3C, 2D, 4D",4-3-2 straight flush,295,1,333,0.8859
"4H, 2H, 3C",4-3-2 straight flush,299,0,339,0.882
"4H, 3D, 2S",4-3-2 straight flush,290,0,341,0.8504
"3D, 4S, 2C",4-3-2 straight flush,319,1,376,0.8484
"3C, 2S, 4D",4-3-2 straight flush,283,0,332,0.8524
"4S, 3H, 2C",4-3-2 straight flush,294,2,346,0.8497
"4H, 3D, 2H",4-3-2 straight flush,292,2,357,0.8179
"3S, 2S, 4D",4-3-2 straight flush,302,4,361,0.8366
"4H, 3S, 2H",4-3-2 straight flush,302,0,356,0.8483
"3C, 4S, 2S",4-3-2 straight flush,279,1,328,0.8506
"3H, 4D, 2C",4-3-2 straight flush,293,2,337,0.8694
"4C, 3D, 2H",4-3-2 straight flush,290,1,343,0.8455
"3S, 2D, 4D",4-3-2 straight flush,272,0,324,0.8395
"3D, 4S, 2D",4-3-2 straight flush,269,0,312,0.8622
"3H, 2S, 4D",4-3-2 straight flush,308,2,355,0.8676
"3C, 4S, 2C",4-3-2 straight flush,324,3,367,0.8828
"4C, 3H, 2S",4-3-2 straight flush,262,2,304,0.8618
"3S, 4D, 2C",4-3-2 straight flush,332,4,385,0.8623
"4C, 3S, 2H",4-3-2 straight flush,304,0,359,0.8468
"3H, 2D, 4D",4-3-2 straight flush,279,0,337,0.8279
"4C, 3S, 2S",4-3-2 straight flush,316,2,353,0.8952
"4H, 3C, 2D",4-3-2 straight flush,280,3,330,0.8485
"4C, 2H, 3H",4-3-2 straight flush,279,3,335,0.8328
"3C, 2H, 4D",4-3-2 straight flush,322,1,359,0.8969
"3H, 4S, 2D",4-3-2 straight flush,317,2,355,0.893
"2H, 3S, 4S",4-3-2 straight flush,297,0,343,0.8659
"4H, 3C, 2S",4-3-2 straight flush,312,2,356,0.8764
"2H, 3D, 4D",4-3-2 straight flush,308,1,358,0.8603
"3D, 4S, 2S",4-3-2 straight flush,282,0,329,0.8571
"4C, 3C, 2D",4-3-2 straight flush,279,2,322,0.8665
"4H, 3C, 2C",4-3-2 straight flush,303,2,363,0.8347
"3S, 4S, 2D",4-3-2 straight flush,303,2,353,0.8584
"2H, 3D, 4S",4-3-2 straight flush,279,2,324,0.8611
"2H, 4S, 3H",4-3-2 straight flush,282,1,337,0.8368
"4C, 3D, 2D",4-3-2 straight flush,286,2,325,0.88
"4H, 3D, 2C",4-3-2 straight flush,274,0,327,0.8379
"4C, 3H, 2D",4-3-2 straight flush,291,0,334,0.8713
"3D, 2S, 4D",4-3-2 straight flush,306,0,355,0.862
"4H, 3H, 2S",4-3-2 straight flush,307,3,362,0.8481
"4C, 3D, 2S",4-3-2 straight flush,277,2,326,0.8497
"3C, 4S, 2D",4-3-2 straight flush,277,0,325,0.8523
"2H, 3H, 4D",4-3-2 straight flush,297,0,335,0.8866
"4C, 3S, 2D",4-3-2 straight flush,308,0,363,0.8485
"4H, 3S, 2C",4-3-2 straight flush,267,2,314,0.8503
"4C, 3D, 2C",4-3-2 straight flush,285,1,333,0.8559
"4H, 3H, 2D",4-3-2 straight flush,295,1,343,0.8601
"4H, 3D, 2D",4-3-2 straight flush,307,1,354,0.8672
"3C, 2H, 4S",4-3-2 straight flush,271,0,319,0.8495
"4H, 3S, 2S",4-3-2 straight flush,306,2,354,0.8644
"4H, 3H, 2C",4-3-2 straight flush,297,2,336,0.8839
"2H, 3S, 4D",4-3-2 straight flush,306,1,351,0.8718
"4C, 3S, 2C",4-3-2 straight flush,279,1,330,0.8455
"4H, 3S, 2D",4-3-2 straight flush,299,0,351,0.8519
"4C, 3C, 2S",4-3-2 straight flush,289,1,325,0.8892
"4S, 3H, 2S",4-3-2 straight flush,291,2,357,0.8151
"4C, 2H, 3C",4-3-2 straight flush,281,1,327,0.8593
"4C, 3H, 2C",4-3-2 straight flush,285,2,343,0.8309
"3C, 4D, 2C",4-3-2 straight flush,292,2,331,0.8822
"3S, 4S, 2C",4-3-2 straight flush,286,1,332,0.8614
"KS, JS, AS",A-top flush,296,0,338,0.8757
"AH, KH, JH",A-top flush,289,0,344,0.8401
"AD, JD, KD",A-top flush,293,0,338,0.8669
"AC, KC, JC",A-top flush,294,0,335,0.8776
"KS, 10S, AS",A-top flush,299,0,363,0.8237
"AH, KH, 10H",A-top flush,264,0,320,0.825
"AD, 10D, KD",A-top flush,268,0,324,0.8272
"AC, 10C, KC",A-top flush,281,0,324,0.8673
"KS, 9S, AS",A-top flush,307,0,364,0.8434
"AH, KH, 9H",A-top flush,294,0,343,0.8571
"AD, KD, 9D",A-top flush,283,0,327,0.8654
"9C, AC, KC",A-top flush,280,0,323,0.8669
"KS, 8S, AS",A-top flush,299,0,355,0.8423
"AH, KH, 8H",A-top flush,286,0,340,0.8412
"8D, AD, KD",A-top flush,287,0,337,0.8516
"AC, KC, 8C",A-top flush,302,0,365,0.8274
"KS, 7S, AS",A-top flush,286,0,319,0.8966
"AH, KH, 7H",A-top flush,285,0,320,0.8906
"KD, AD, 7D",A-top flush,304,0,360,0.8444
"7C, AC, KC",A-top flush,273,0,329,0.8298
"KS, AS, 6S",A-top flush,277,0,326,0.8497
"AH, KH, 6H",A-top flush,280,0,319,0.8777
"KD, AD, 6D",A-top flush,319,0,370,0.8622
"6C, AC, KC",A-top flush,235,0,292,0.8048
"KS, 5S, AS",A-top flush,292,0,349,0.8367
"AH, KH, 5H",A-top flush,281,0,341,0.824
"KD, AD, 5D",A-top flush,292,0,340,0.8588
"AC, KC, 5C",A-top flush,293,0,329,0.8906
"KS, 4S, AS",A-top flush,298,0,357,0.8347
"4H, AH, KH",A-top flush,285,0,330,0.8636
"AD, KD, 4D",A-top flush,272,0,322,0.8447
"4C, AC, KC",A-top flush,273,0,322,0.8478
"KS, 3S, AS",A-top flush,294,0,339,0.8673
"AH, KH, 3H",A-top flush,289,0,340,0.85
"3D, AD, KD",A-top flush,275,0,321,0.8567
"3C, AC, KC",A-top flush,254,0,302,0.8411
"KS, AS, 2S",A-top flush,296,0,354,0.8362
"2H, AH, KH",A-top flush,298,0,339,0.8791
"AD, 2D, KD",A-top flush,298,0,348,0.8563
